date,mse_cov,n_stocks
2023-12-15,8.947723144934671e-08,299
2023-12-18,8.709387044278529e-08,299
2023-12-19,8.849897825874563e-08,299
2023-12-20,8.967880652166606e-08,299
2023-12-21,8.798266989857369e-08,299
2023-12-22,8.724071571864277e-08,299
2023-12-27,9.361767842310533e-08,298
2023-12-28,9.517810281535965e-08,300
2024-01-02,9.371084993311208e-08,300
2024-01-03,1.1743778768421323e-07,300
2024-01-04,1.150399318274974e-07,300
2024-01-05,1.1406697810468815e-07,300
2024-01-08,1.1712332899056404e-07,300
2024-01-09,1.1458100620671025e-07,300
2024-01-10,1.1349141269437031e-07,300
2024-01-11,6.804778254308655e-08,300
2024-01-12,6.64120271842789e-08,300
2024-01-15,6.108043434174766e-08,300
2024-01-16,6.391542510869841e-08,300
2024-01-17,6.149799921626727e-08,300
2024-01-18,6.142004552465916e-08,300
2024-01-19,5.7403746398206336e-08,300
2024-01-22,5.652989302779053e-08,300
2024-01-23,5.546256910922078e-08,300
2024-01-24,5.5637653039371915e-08,300
2024-01-25,5.4782520235259603e-08,300
2024-01-26,5.418979383468807e-08,300
2024-01-29,5.501683257381942e-08,300
2024-01-30,5.5050051376850695e-08,300
2024-01-31,3.0278826373705404e-08,300
2024-02-01,2.9338509253914863e-08,300
2024-02-02,3.161142804420862e-08,300
2024-02-05,3.2069797188852587e-08,300
2024-02-06,3.459338423805914e-08,300
2024-02-07,3.2878227295128905e-08,300
2024-02-08,3.4130488051207495e-08,300
2024-02-09,3.4670228412693105e-08,300
2024-02-14,3.551634246842627e-08,300
2024-02-15,3.569988410501349e-08,300
2024-02-19,3.5384629205206516e-08,299
2024-02-20,3.622062035601001e-08,299
2024-02-21,3.5049849182856984e-08,299
2024-02-22,3.8068619253268095e-08,299
2024-02-23,3.797856674996954e-08,299
2024-02-26,3.851118073848753e-08,299
2024-02-27,4.0670570550563444e-08,299
2024-02-28,4.89121636296422e-08,299
2024-02-29,4.6638812445588456e-08,300
2024-03-01,4.7226824134546955e-08,300
2024-03-04,4.797099302539937e-08,300
2024-03-05,4.690243449585373e-08,300
2024-03-06,4.771949664293845e-08,300
2024-03-07,4.918099300546005e-08,300
2024-03-08,5.02590723426382e-08,301
2024-03-11,4.886682255897297e-08,301
2024-03-12,4.820359229548881e-08,301
2024-03-13,4.7316883972272676e-08,301
2024-03-14,4.6135519967148287e-08,301
2024-03-15,4.604361148346731e-08,301
2024-03-18,4.61627215197718e-08,301
2024-03-19,4.706829030570417e-08,301
2024-03-20,4.8690385098457914e-08,301
2024-03-21,4.414358588107511e-08,301
2024-03-22,4.540271850238678e-08,301
2024-03-25,4.481938957648661e-08,301
2024-03-26,4.3556011762916775e-08,301
2024-03-27,3.935106799668773e-08,301
2024-03-28,3.9842494529533e-08,301
2024-04-01,3.991618338434665e-08,301
2024-04-02,3.932360909331988e-08,301
2024-04-03,4.098083834904164e-08,301
2024-04-04,4.141907031808758e-08,301
2024-04-05,4.042323624196001e-08,301
2024-04-08,3.996686471376773e-08,301
2024-04-09,4.4062483332594474e-08,302
2024-04-10,4.320261126402336e-08,303
2024-04-11,4.3383056259228005e-08,303
2024-04-12,4.3486677187098524e-08,303
2024-04-15,4.152113206071272e-08,303
2024-04-16,4.1508459693305475e-08,303
2024-04-18,4.1369254745361035e-08,302
2024-04-19,4.14405891713962e-08,302
2024-04-22,4.136649253636034e-08,302
2024-04-23,4.128323096175672e-08,302
2024-04-24,4.185598668205589e-08,302
2024-04-25,4.2147264312239835e-08,302
2024-04-26,3.682962190886364e-08,302
2024-04-30,3.0949724455535603e-08,301
2024-05-02,3.2546496376665505e-08,301
2024-05-03,3.5123788350651996e-08,301
2024-05-06,3.7869066112004094e-08,301
2024-05-07,3.9308324750446867e-08,301
2024-05-08,3.747560070243427e-08,301
2024-05-09,3.7215369701711734e-08,301
2024-05-10,3.800022251199023e-08,302
2024-05-13,4.169410417606317e-08,302
2024-05-14,4.091896554741813e-08,302
2024-05-15,4.0377017566927715e-08,302
2024-05-16,4.214972570182224e-08,302
2024-05-20,4.0939164794987993e-08,302
2024-05-21,3.954533272823421e-08,302
2024-05-22,3.9051348178067013e-08,302
2024-05-24,3.868837787275424e-08,301
2024-05-27,3.81599234248144e-08,301
2024-05-28,3.733693215264609e-08,301
2024-05-29,3.743631075909227e-08,301
2024-06-04,3.964146398549723e-08,299
2024-06-05,3.926041227594812e-08,299
2024-06-06,3.9325361441121864e-08,299
2024-06-07,3.66905794594329e-08,299
2024-06-10,3.4950708561971976e-08,299
2024-06-11,3.3256259352528505e-08,299
2024-06-12,3.2220716287996426e-08,299
2024-06-13,2.9266757767880486e-08,299
2024-06-14,2.873508815021381e-08,299
2024-06-17,2.69928712360867e-08,299
2024-06-18,2.7535158811481855e-08,299
2024-06-19,2.716727024466156e-08,299
2024-06-20,2.7903977753297885e-08,299
2024-06-21,2.741151733119969e-08,299
2024-06-24,2.672680367724965e-08,300
2024-06-26,2.7659771057204546e-08,299
2024-06-27,2.5558975299110544e-08,299
2024-06-28,2.7815161623860676e-08,300
2024-07-01,2.7595278364646843e-08,300
2024-07-02,2.767415809904169e-08,300
2024-07-03,2.849462612322974e-08,300
