date,mse_cov,n_stocks
2024-11-27,1.8095796865174213e-06,98
2024-11-28,3.598170217760257e-06,98
2024-11-29,3.603148758849073e-06,98
2024-12-02,3.543001289578673e-06,98
2024-12-03,3.3025412802140033e-06,98
2024-12-04,2.2786050415902503e-06,98
2024-12-05,2.441451739085761e-06,98
2024-12-06,2.7888497761808915e-06,98
2024-12-09,2.56111237572228e-06,98
2024-12-10,3.306540601692154e-06,98
2024-12-11,3.6817101088500726e-06,98
2024-12-12,6.0157177908988385e-06,98
2024-12-13,6.108773275468801e-06,98
2024-12-16,6.792787100945001e-06,98
2024-12-17,6.964772003111412e-06,98
2024-12-18,2.142773230111905e-05,97
2024-12-19,3.438228678526285e-05,97
2024-12-20,3.6345116192118154e-05,97
2024-12-23,4.941562037652588e-05,97
2024-12-26,4.857343033666161e-05,97
2024-12-27,4.918173778547031e-05,97
2024-12-30,3.706910527210448e-05,96
2025-01-02,1.86606836851479e-05,95
2025-01-03,2.3550004296351167e-05,95
2025-01-06,6.18345186662276e-05,95
2025-01-07,6.219595795287601e-05,95
2025-01-08,7.875329780052306e-05,95
2025-01-09,1.3837494026675957e-05,94
2025-01-10,1.5484643425665916e-05,94
2025-01-13,6.531552618372521e-06,93
2025-01-14,6.202012375077105e-06,93
2025-01-15,7.713382356942481e-06,93
2025-01-16,8.627788480037313e-06,93
2025-01-17,8.715227660769694e-06,93
2025-01-20,8.683098545271782e-06,93
2025-01-21,5.0142241958782715e-06,93
2025-01-22,7.635106870173442e-06,94
2025-01-23,5.980002574106779e-06,94
2025-01-24,5.596913277496907e-06,94
2025-01-27,6.231402355751003e-06,94
2025-01-28,6.06325077418886e-06,94
2025-01-29,6.430443153318962e-06,94
2025-01-30,7.381114262640238e-06,95
2025-01-31,1.2508076300572329e-05,96
2025-02-03,6.620941704910097e-06,96
2025-02-04,5.688427421502245e-06,96
2025-02-05,5.3862351360648876e-06,96
2025-02-06,5.5101356273980705e-06,96
2025-02-07,1.5695723317535124e-05,97
2025-02-10,1.4695461253306977e-05,97
2025-02-11,1.5069629732214712e-05,97
2025-02-12,4.74604469314552e-06,97
2025-02-13,3.911087701147616e-06,97
2025-02-14,3.89980913626442e-06,97
2025-02-17,3.4640118035857202e-06,97
2025-02-18,3.7945645625417416e-06,97
2025-02-19,4.4261135029339325e-06,97
2025-02-20,4.057618258625761e-06,97
2025-02-21,3.985809978041897e-06,97
2025-02-24,3.962351862783204e-06,97
2025-02-25,3.944050627611638e-06,97
2025-02-26,4.674159370584552e-06,97
2025-02-27,2.8353075694580115e-06,97
2025-02-28,3.908566222579066e-06,97
2025-03-05,4.229664033040446e-06,97
2025-03-06,4.379296342542461e-06,97
2025-03-07,6.246865701171958e-06,97
2025-03-10,7.001665711586017e-06,97
2025-03-11,7.287970238883774e-06,97
2025-03-12,2.139860406386637e-05,98
2025-03-13,1.601985875717688e-05,98
2025-03-14,2.001087781209204e-05,98
2025-03-17,2.013744219679139e-05,98
2025-03-18,1.1326988090974177e-05,98
2025-03-19,1.2871448487322422e-05,98
2025-03-20,1.3272521184506276e-05,98
2025-03-21,1.1996972707316127e-05,98
2025-03-24,1.26021176351193e-05,98
2025-03-25,1.623395500700583e-05,98
2025-03-26,1.3070374701417363e-05,98
2025-03-27,1.2931603238092677e-05,98
2025-03-28,1.1965318054128302e-05,98
2025-03-31,1.2403603289793931e-05,98
2025-04-01,1.0765220449135301e-05,98
2025-04-02,9.59089299515821e-06,98
2025-04-03,9.139477203071816e-06,98
2025-04-04,1.186258622193776e-05,98
2025-04-07,1.0976174308131227e-05,98
2025-04-08,1.1369248458342697e-05,98
2025-04-09,1.700783549944067e-05,98
2025-04-10,1.834789415892216e-05,98
2025-04-11,1.643083714878788e-05,98
2025-04-14,1.784948799418684e-05,98
2025-04-15,1.7733533140461433e-05,98
2025-04-16,1.581356216499217e-05,98
2025-04-17,1.6102694391559846e-05,98
2025-04-22,1.5869701445737825e-05,98
2025-04-23,1.4500076134400035e-05,98
2025-04-24,1.1852895214011434e-05,98
2025-04-25,1.2540492135605985e-05,98
2025-04-28,1.1879186006408956e-05,98
2025-04-29,1.127276124098881e-05,98
2025-04-30,1.0498266765992527e-05,98
2025-05-02,1.0715679143218757e-05,98
2025-05-05,1.116205487922291e-05,98
2025-05-06,1.1119679214617522e-05,98
2025-05-07,6.81990265256064e-06,98
2025-05-08,6.0185085462280555e-06,98
2025-05-09,5.242626387726367e-06,98
2025-05-12,3.572401848796221e-06,98
2025-05-13,2.14275927626566e-06,98
2025-05-14,2.2187516715700824e-06,98
2025-05-15,1.9397060388515975e-06,98
2025-05-16,1.9345442266046845e-06,98
2025-05-19,1.8704819755307672e-06,98
2025-05-20,1.8333253940316067e-06,98
2025-05-21,1.885834245528817e-06,98
2025-05-22,1.7828926600108392e-06,98
2025-05-23,1.3920990477526415e-06,98
2025-05-26,1.2964615060818805e-06,98
2025-05-27,1.2691719454300749e-06,98
2025-05-28,1.3760119252620648e-06,98
2025-05-29,1.3154821666457583e-06,98
2025-05-30,1.4508114252318045e-06,98
2025-06-02,1.152214539261928e-06,98
2025-06-03,1.0433159882772815e-06,98
2025-06-04,9.870126679327232e-07,98
2025-06-05,5.470785940588387e-07,98
2025-06-06,4.329206214672673e-07,98
2025-06-09,4.0738194993252585e-07,98
2025-06-10,2.2656646185693786e-07,98
2025-06-11,2.2160511936730537e-07,98
2025-06-12,2.1743790268302276e-07,98
2025-06-13,2.123253543720471e-07,98
2025-06-16,2.4164711320483835e-07,98
2025-06-17,2.727122734448345e-07,98
2025-06-18,1.8867097329313454e-07,98
2025-06-20,2.77857118481689e-07,98
2025-06-23,2.5574839643412323e-07,98
2025-06-24,3.755099637374552e-07,98
2025-06-25,2.1744983329772206e-07,98
2025-06-26,2.7071278719293485e-07,98
2025-06-27,2.9988687493214267e-07,98
2025-06-30,2.55396709273022e-07,98
2025-07-01,2.63203002338521e-07,98
2025-07-02,2.923551188808625e-07,98
2025-07-03,3.3119360450473363e-07,98
2025-07-04,3.2183408622204393e-07,98
2025-07-07,3.214193791951492e-07,98
2025-07-08,3.2617822534362723e-07,98
2025-07-09,3.1662885080692414e-07,98
2025-07-10,3.097923192368373e-07,98
2025-07-11,3.514502296372321e-07,98
2025-07-14,3.693510136284648e-07,98
2025-07-15,3.646597066628951e-07,98
2025-07-16,3.689907558890482e-07,98
2025-07-17,3.709788258537511e-07,98
2025-07-18,4.52081602469225e-07,98
2025-07-21,4.776416784753429e-07,98
2025-07-22,4.0016202030770666e-07,98
2025-07-23,4.840293489912573e-07,98
2025-07-24,4.424567472963483e-07,98
2025-07-25,4.7256037841642785e-07,98
2025-07-28,4.669144729994028e-07,98
2025-07-29,5.137150757245965e-07,98
2025-07-30,4.643206406667579e-07,98
2025-07-31,4.4370639098888193e-07,98
2025-08-01,4.464042558931734e-07,98
2025-08-04,4.390098701410497e-07,98
2025-08-05,4.512007591711946e-07,98
2025-08-06,5.22396279882988e-07,98
2025-08-07,5.328857261995211e-07,98
2025-08-08,5.312794359422736e-07,98
2025-08-11,4.718022520990559e-07,98
2025-08-12,5.651396589803345e-07,98
2025-08-13,6.979558587990355e-07,98
2025-08-14,5.004744499027512e-07,98
2025-08-15,4.922711516054768e-07,98
2025-08-18,6.007281975415003e-07,98
2025-08-19,9.560444798338045e-07,98
2025-08-20,8.949050187112776e-07,98
2025-08-21,9.328258511846635e-07,98
2025-08-22,1.0753837135132382e-06,98
2025-08-25,1.0011096955879217e-06,98
2025-08-26,1.073769726747214e-06,98
2025-08-27,1.0382409475767279e-06,98
2025-08-28,1.1860266053231081e-06,98
2025-08-29,1.1813388221797135e-06,98
2025-09-01,1.2254946585730018e-06,98
2025-09-02,1.27091780194184e-06,98
2025-09-03,1.3371841640392244e-06,98
2025-09-04,1.4266739300924442e-06,98
2025-09-05,1.3147747358611719e-06,98
2025-09-08,1.2602120180379676e-06,98
2025-09-09,1.2323576598920763e-06,98
2025-09-10,1.0689128101946098e-06,98
2025-09-11,8.364569257067995e-07,98
2025-09-12,8.658843628714337e-07,98
2025-09-15,7.174316440827917e-07,98
2025-09-16,4.3526159178119323e-07,98
2025-09-17,3.4901817995938323e-07,98
2025-09-18,2.9562558760620024e-07,98
2025-09-19,2.505690460160407e-07,98
2025-09-22,4.2784847313767777e-07,98
2025-09-23,2.889556021856711e-07,98
2025-09-24,2.744076602181583e-07,98
2025-09-25,3.558868942044231e-07,98
2025-09-26,2.631615151972539e-07,98
2025-09-29,3.1356587094936916e-07,98
2025-09-30,3.097725554835014e-07,98
2025-10-01,2.608721144634789e-07,98
2025-10-02,2.4927269998047436e-07,98
2025-10-03,1.9921795585578706e-07,98
2025-10-06,2.748136327342851e-07,98
2025-10-07,1.5918215564183174e-06,98
2025-10-08,1.788401647275849e-06,98
2025-10-09,2.428942549360965e-06,98
2025-10-10,2.7172291530042705e-06,97
2025-10-13,1.675289524890644e-06,96
2025-10-14,1.99318118594361e-07,95
2025-10-15,2.1189814999680552e-07,95
2025-10-16,3.124460285969119e-07,95
2025-10-17,5.264271481559901e-07,95
2025-10-20,5.295529068374402e-07,95
