date,mse_cov,n_stocks
2024-01-31,2.4921824267912194e-06,326
2024-02-01,2.909115541765001e-06,326
2024-02-02,1.4798111284128974e-06,328
2024-02-05,2.866829451848202e-06,328
2024-02-06,2.9039634201037848e-06,329
2024-02-07,8.336302380129981e-06,329
2024-02-08,5.590714534813444e-06,329
2024-02-09,3.5097584109358045e-06,327
2024-02-14,2.9512119752361313e-06,326
2024-02-15,1.840924465755417e-06,326
2024-02-16,2.3872008714334976e-06,327
2024-02-19,1.2425672341045128e-06,327
2024-02-20,3.820008634043629e-06,328
2024-02-21,4.360557535742795e-06,327
2024-02-22,1.7759053576149223e-06,327
2024-02-23,1.9278862189176247e-06,329
2024-02-26,3.0309508935527016e-06,329
2024-02-27,1.821600746005765e-05,330
2024-02-28,2.3253969382669313e-06,329
2024-02-29,1.0614920453365111e-06,328
2024-03-01,1.8190595913340077e-06,328
2024-03-04,1.7702485428127198e-06,328
2024-03-05,1.8667186323382748e-06,329
2024-03-06,2.953679576116279e-06,330
2024-03-07,1.665892179238483e-06,329
2024-03-08,4.299287772447079e-06,328
2024-03-11,1.080352335109488e-06,328
2024-03-12,1.458064191513221e-06,328
2024-03-13,1.1085723079196947e-06,327
2024-03-14,1.9776090978138523e-06,327
2024-03-15,6.6880569629439495e-06,327
2024-03-18,4.528913905475884e-06,327
2024-03-19,2.4289364050652855e-06,326
2024-03-20,6.9751695035728295e-06,326
2024-03-21,3.2593627285782397e-06,325
2024-03-22,3.3821805641234387e-06,326
2024-03-25,2.177894101801262e-06,324
2024-03-26,2.5392555632829685e-06,323
2024-03-27,1.6851471190361866e-05,322
2024-03-28,5.811290040131192e-06,323
2024-04-01,2.8917002474403787e-06,323
2024-04-02,1.649392567775617e-06,323
2024-04-03,3.718263076285399e-06,322
2024-04-04,3.4867175707491727e-06,322
2024-04-05,1.4715034111465094e-06,322
2024-04-08,3.0179714911362425e-06,323
2024-04-09,1.7628095153501016e-06,323
2024-04-10,2.6828331924819174e-06,323
2024-04-11,6.786668448681735e-07,322
2024-04-12,3.3471857533502293e-06,323
2024-04-15,7.63287362351585e-06,323
2024-04-16,1.2576302965045407e-06,323
2024-04-17,5.56739057449754e-06,323
2024-04-18,2.3539991935518375e-06,325
2024-04-19,1.0954767054473948e-05,327
2024-04-22,2.0977520905327017e-06,326
2024-04-23,2.916654579099195e-06,326
2024-04-24,2.9625901243263275e-06,322
2024-04-25,2.8090980435889366e-06,321
2024-04-26,2.881325688856264e-06,321
2024-04-29,3.674861386525021e-06,320
2024-04-30,3.945890710571457e-06,319
2024-05-02,5.798477817495317e-06,318
2024-05-03,6.342839271776017e-06,318
2024-05-06,3.2637534716699767e-06,318
2024-05-07,2.7815710381823153e-06,317
2024-05-08,2.7344455085549895e-06,317
2024-05-09,3.767909583486473e-06,318
2024-05-10,6.944139819159326e-06,319
2024-05-13,2.609066934081456e-06,319
2024-05-14,4.9075053758659766e-06,319
2024-05-15,3.9324374972592e-06,319
2024-05-16,4.678304882182756e-06,319
2024-05-17,8.789928273683536e-07,319
2024-05-20,1.8847406595446813e-06,320
2024-05-21,1.714701784347003e-06,320
2024-05-22,3.0683843347323746e-06,320
2024-05-23,2.75824040158551e-06,320
2024-05-24,2.120255096751649e-06,320
2024-05-27,9.391883426940514e-07,319
2024-05-28,7.349779299563081e-06,320
2024-05-29,1.2183249998545845e-06,320
2024-05-31,1.916864423997415e-06,319
2024-06-03,3.2278331474925614e-06,318
2024-06-04,2.3112127603681215e-06,318
2024-06-05,2.035698023722021e-06,319
2024-06-06,3.670848909051481e-06,319
2024-06-07,3.293948335966825e-06,319
2024-06-10,1.617747841409657e-06,319
2024-06-11,2.8833416319400066e-06,319
2024-06-12,1.4886226049842701e-06,319
2024-06-13,8.911791980100785e-07,319
2024-06-14,7.186934041674004e-07,318
2024-06-17,3.475653485952152e-06,317
2024-06-18,2.8593210303735773e-06,318
2024-06-19,3.1751858372853128e-06,318
2024-06-20,1.8497658173209504e-06,318
2024-06-21,2.830650996532118e-06,319
2024-06-24,4.426057867078374e-06,319
2024-06-25,4.09684119158632e-06,318
2024-06-26,1.916321519742981e-06,318
2024-06-27,5.7104346847012895e-06,317
2024-06-28,1.8300144564150872e-06,317
2024-07-01,3.37761801092079e-06,317
2024-07-02,4.334830883246504e-06,319
2024-07-03,8.320333741805044e-06,319
2024-07-04,6.7953548453006024e-06,319
2024-07-05,3.6420905820110086e-06,318
2024-07-08,2.455590600480636e-06,318
2024-07-09,6.045458633871129e-06,318
2024-07-10,5.748891851967189e-06,318
2024-07-11,3.398915668041292e-06,318
2024-07-12,2.6652551772288273e-06,318
2024-07-15,1.8614727646603149e-06,320
2024-07-16,3.073868044806478e-06,319
2024-07-17,1.8455497700324099e-06,319
2024-07-18,3.1201259349272472e-06,319
2024-07-19,1.3200014176487182e-06,317
2024-07-22,1.5120699316268418e-05,317
2024-07-23,2.0012351905635848e-06,319
2024-07-24,3.2917834235426962e-06,317
2024-07-25,1.169272136934042e-06,318
2024-07-26,2.0458816934986838e-05,318
2024-07-29,2.871153445445821e-06,318
2024-07-30,1.0950733755011386e-06,319
2024-07-31,3.0535965096621407e-06,319
2024-08-01,2.5374625740050083e-06,317
2024-08-02,5.921629039792638e-06,318
2024-08-05,1.9098069695138992e-06,320
2024-08-06,3.874476326891339e-06,320
2024-08-07,1.6649178485067315e-05,321
2024-08-08,1.1198680385499152e-05,321
2024-08-09,6.727175661190365e-06,319
2024-08-12,7.44995141329054e-06,319
2024-08-13,1.2775413430181273e-05,320
2024-08-14,1.9192652666553244e-05,320
2024-08-15,5.021237987635098e-05,320
2024-08-16,6.3643019977318955e-06,319
2024-08-19,1.9931397837987705e-05,320
2024-08-20,2.8780574321929403e-06,319
2024-08-21,3.297796043420272e-06,322
2024-08-22,2.841694822776349e-06,322
2024-08-23,6.866010369187567e-06,322
2024-08-26,1.988048268624629e-06,323
2024-08-27,6.796491985611208e-06,322
2024-08-28,2.4812054218684643e-06,321
2024-08-29,3.0394761707579395e-06,319
2024-08-30,3.55759981933362e-06,318
2024-09-02,9.7260302665683e-06,318
2024-09-03,4.221893032747412e-06,318
2024-09-04,2.5785124931617023e-06,318
2024-09-05,2.84189027023283e-06,318
2024-09-06,1.9727003191444443e-06,318
2024-09-09,1.508921737792802e-06,319
2024-09-10,9.91846110166554e-07,319
2024-09-11,1.7514571814442293e-06,322
2024-09-12,4.921032289024977e-07,322
2024-09-13,8.917080979922469e-06,321
2024-09-16,6.981088164626763e-06,320
2024-09-17,2.324746011914929e-06,319
2024-09-18,3.0881849549206873e-06,319
2024-09-19,7.264084734469114e-06,319
2024-09-20,6.821246411373475e-06,318
2024-09-23,6.790004704963151e-06,319
2024-09-24,1.2562418917469239e-05,319
2024-09-25,1.4324334749078356e-05,317
2024-09-26,2.460773452355125e-05,319
2024-09-27,3.055970063015412e-05,319
2024-09-30,1.7903208282832236e-05,319
2024-10-01,2.9398234920651236e-06,317
2024-10-02,2.419747649385558e-06,317
2024-10-03,2.2834925339046508e-05,316
2024-10-04,1.8707049385834887e-06,314
2024-10-07,1.1995032752654799e-05,313
2024-10-08,2.0043863723162546e-05,315
2024-10-09,1.3925195972841548e-06,314
2024-10-10,1.5874083345631854e-06,313
2024-10-11,1.438462785840942e-06,313
2024-10-14,2.863436090529319e-06,313
2024-10-15,1.4786502374101915e-06,312
2024-10-16,2.936586200807447e-06,310
2024-10-17,1.272687266379056e-06,310
2024-10-18,1.2743194003478506e-05,310
2024-10-21,1.113714426521692e-05,309
2024-10-22,3.210693815785072e-05,311
2024-10-23,2.625337254991041e-06,312
2024-10-24,2.162713021507903e-06,311
2024-10-25,1.8355144725024208e-06,312
2024-10-28,4.249472670845694e-06,312
2024-10-29,1.745557364516775e-06,312
2024-10-30,2.910847364503981e-06,312
2024-10-31,1.2021121721389532e-06,312
2024-11-01,3.1919298907474258e-06,312
2024-11-04,8.75917875409832e-06,312
2024-11-05,7.918606831840614e-06,312
2024-11-06,1.7898881666120654e-06,311
2024-11-07,7.705770048342518e-06,311
2024-11-08,3.716862627903389e-06,311
2024-11-11,1.6716534394802126e-05,312
2024-11-12,3.3956775681327815e-05,313
2024-11-13,2.7116628949388497e-06,314
2024-11-14,3.365808476137109e-05,313
2024-11-18,2.4776271746855004e-05,314
2024-11-19,3.4103743625018615e-06,313
2024-11-21,4.529118411027797e-06,313
2024-11-22,3.598948660571187e-06,316
2024-11-25,3.008334263473787e-06,318
2024-11-26,3.683715661529264e-06,318
2024-11-27,7.809030001369996e-06,317
2024-11-28,6.155636445397898e-05,317
2024-11-29,4.342898276055234e-06,317
2024-12-02,6.869126352405286e-06,317
2024-12-03,4.1692782215029425e-06,318
2024-12-04,1.581117703201226e-05,318
2024-12-05,4.467108675838465e-06,318
2024-12-06,3.7772926897252003e-06,318
2024-12-09,5.397795616278485e-06,321
2024-12-10,1.985000013294236e-05,322
2024-12-11,4.055464241738002e-05,320
2024-12-12,1.6964255525874107e-05,322
2024-12-13,7.911549507394136e-06,321
2024-12-16,1.8958723188933577e-05,319
2024-12-17,1.1686237379970221e-05,315
2024-12-18,2.085677179507598e-05,314
2024-12-19,9.906999109796772e-06,314
2024-12-20,7.07738170049595e-06,313
2024-12-23,1.8505563407319194e-05,311
2024-12-26,4.882362370666432e-06,311
2024-12-27,4.462842272001492e-06,310
2024-12-30,1.2064082627480221e-05,310
2025-01-02,9.586633610548405e-06,310
2025-01-03,5.25824238061428e-06,309
2025-01-06,1.5721671150431404e-05,309
2025-01-07,2.7181812173387933e-06,309
2025-01-08,1.1613080516427237e-05,308
2025-01-09,2.737644835739347e-06,308
2025-01-10,1.9923766087047776e-06,308
2025-01-13,2.5845271195487607e-06,308
2025-01-14,1.5932402940367035e-06,309
2025-01-15,1.466234881889873e-05,309
2025-01-16,3.2328635984862086e-06,308
2025-01-17,1.157005576797009e-05,306
