date,mse_cov,n_stocks
2024-09-02,1.9712520500727685e-07,263
2024-09-03,1.9168575677858922e-07,263
2024-09-04,1.6752861501400582e-07,263
2024-09-05,1.6377705197076942e-07,263
2024-09-06,1.5989579885255878e-07,263
2024-09-09,1.5821259749786226e-07,263
2024-09-10,1.5232043437112036e-07,263
2024-09-11,1.4739832107957772e-07,266
2024-09-12,7.698792165717326e-08,266
2024-09-13,8.118381523372772e-08,265
2024-09-16,6.669268858643645e-08,265
2024-09-17,6.876375224845018e-08,264
2024-09-18,6.920886187944946e-08,264
2024-09-19,7.123277314778031e-08,264
2024-09-20,7.74213718300393e-08,264
2024-09-23,8.687248050904983e-08,265
2024-09-24,1.045086560418399e-07,265
2024-09-25,1.0721310478069277e-07,263
2024-09-26,1.6679546976441077e-07,264
2024-09-27,1.0753997837450652e-07,264
2024-09-30,1.1173367942141419e-07,264
2024-10-01,2.7156135032169613e-07,263
2024-10-02,2.7033665587268287e-07,263
2024-10-03,1.2405488930086838e-07,262
2024-10-04,3.2922302786688486e-07,260
2024-10-07,1.7648334571558247e-07,259
2024-10-08,2.24047678081491e-07,261
2024-10-09,5.616655453809929e-07,260
2024-10-10,5.614918208329355e-07,260
2024-10-11,5.473330760174806e-07,260
2024-10-14,5.452750020614495e-07,260
2024-10-15,5.520463216827035e-07,260
2024-10-16,5.618004051407426e-07,258
2024-10-17,5.50682915593687e-07,258
2024-10-18,5.533090712445722e-07,258
2024-10-21,2.9125725196404336e-07,257
2024-10-22,3.472014983816674e-07,258
2024-10-23,7.618525266701622e-07,260
2024-10-24,5.386404314932536e-07,259
2024-10-25,4.0850456342258243e-07,260
2024-10-28,2.9659056358305165e-07,260
2024-10-29,2.9517056405172216e-07,261
2024-10-30,2.9583003741083454e-07,261
2024-10-31,2.0252625057363359e-07,261
2024-11-01,2.051767585868585e-07,261
2024-11-04,1.4617258261989078e-07,261
2024-11-05,1.0662088739378674e-07,261
2024-11-06,9.699133609224247e-08,260
2024-11-07,1.1406536528069229e-07,260
2024-11-08,1.1799742716552637e-07,260
2024-11-11,1.428713372838067e-07,261
2024-11-12,2.0453375398133092e-07,262
2024-11-13,1.6828630984928848e-07,263
2024-11-14,3.6723015248248093e-07,263
2024-11-18,2.0818509373168265e-07,263
2024-11-19,2.496298435201939e-07,262
2024-11-21,2.3719753779330717e-07,262
2024-11-22,2.443586462299326e-07,264
2024-11-25,2.451208357369897e-07,265
2024-11-26,2.496793938971575e-07,265
2024-11-27,2.701091649368568e-07,264
2024-11-28,3.9053153587629804e-07,264
2024-11-29,3.882456297925398e-07,264
2024-12-02,3.928722421929012e-07,264
2024-12-03,3.79622004425553e-07,265
2024-12-04,3.779225401371659e-07,265
2024-12-05,3.500340731655103e-07,265
2024-12-06,3.626605664035432e-07,265
2024-12-09,3.431170213165901e-07,267
2024-12-10,3.8790397937345694e-07,269
2024-12-11,4.977551766303645e-07,269
2024-12-12,4.014150710291102e-07,269
2024-12-13,4.0237006820462527e-07,268
2024-12-16,3.5405729548796903e-07,266
2024-12-17,3.671849844003424e-07,263
2024-12-18,4.4823352258776156e-07,262
2024-12-19,5.027446656602146e-07,262
2024-12-20,5.053728648054822e-07,262
2024-12-23,5.395880500129676e-07,260
2024-12-26,5.139205903559134e-07,260
2024-12-27,4.884938660288261e-07,259
2024-12-30,3.4533546643574494e-07,259
2025-01-02,3.509822817044183e-07,259
2025-01-03,3.564653331027159e-07,258
2025-01-06,3.997239668737665e-07,258
2025-01-07,3.928000932487054e-07,258
2025-01-08,4.0704217346735855e-07,257
2025-01-09,3.830067386028493e-07,257
2025-01-10,3.7828286989803947e-07,257
2025-01-13,3.493639489708208e-07,257
2025-01-14,2.637075912738066e-07,257
2025-01-15,2.681991731556835e-07,257
2025-01-16,2.6632821575166097e-07,257
2025-01-17,2.64639811444268e-07,256
2025-01-20,2.429805587630313e-07,256
2025-01-21,1.5753753905488743e-07,257
2025-01-22,1.3649497525444745e-07,256
2025-01-23,1.2712213683707905e-07,256
2025-01-24,9.9500338017562e-08,257
2025-01-27,1.1139888003031395e-07,257
2025-01-28,1.1036621575504994e-07,257
2025-01-29,1.0871189497101567e-07,257
2025-01-30,1.1819859459948167e-07,258
2025-01-31,1.1563422769397201e-07,259
2025-02-03,9.883738347189775e-08,259
2025-02-04,9.83705893460596e-08,258
2025-02-05,8.862421359939395e-08,259
2025-02-06,8.985483472571562e-08,260
